Te, Xe+0, Xe+1, Xe+2, Xe+3, Xe+4, Xe+5, Xe+6, Xe+7, Xe+8, Xe+9, Xe+10, Xe+11, Xe+12, Xe+13, Xe+14, Xe+15, Xe+16, Xe+17, Xe+18, Xe+19, Xe+20, Xe+21, Xe+22, Xe+23, Xe+24, Xe+25, Xe+26, Xe+27, Xe+28, Xe+29, Xe+30, Xe+31, Xe+32, Xe+33, Xe+34, Xe+35, Xe+36, Xe+37, Xe+38, Xe+39, Xe+40, Xe+41, Xe+42, Xe+43, Xe+44, Xe+45, Xe+46, Xe+47, Xe+48, Xe+49, Xe+50, Xe+51, Xe+52, Xe+53, Xe+54
1.4894e+01, 1.7206e-24, 4.0289e-17, 2.0358e-11, 5.9220e-07, 1.4335e-03, 3.6778e-01, 2.0285e-01, 4.2111e-01, 6.8143e-03, 1.2775e-05, 2.2141e-09, 3.1834e-14, 3.6483e-20, 3.7407e-27, 2.9096e-35, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36
1.6461e+01, 1.3544e-25, 3.7628e-18, 2.4777e-12, 9.9250e-08, 3.6879e-04, 1.5580e-01, 1.5075e-01, 6.7527e-01, 1.7738e-02, 7.4719e-05, 3.5807e-08, 1.7588e-12, 8.6046e-18, 4.8025e-24, 2.5807e-31, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36
1.8193e+01, 1.0334e-26, 3.3840e-19, 2.8554e-13, 1.4981e-08, 8.3057e-05, 5.4841e-02, 8.9722e-02, 8.2110e-01, 3.3956e-02, 2.9650e-04, 3.5054e-07, 5.0983e-11, 8.9909e-16, 2.2282e-21, 6.5737e-28, 2.2724e-35, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36
2.0107e+01, 8.1609e-28, 3.1319e-20, 3.3406e-14, 2.2741e-09, 1.8326e-05, 1.8358e-02, 4.9108e-02, 8.7592e-01, 5.5655e-02, 9.4161e-04, 2.5071e-06, 9.6389e-10, 5.3477e-14, 4.9848e-19, 6.6887e-25, 1.3041e-31, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36
2.2222e+01, 6.7548e-29, 3.0222e-21, 4.0310e-15, 3.6296e-10, 4.1506e-06, 6.2251e-03, 2.6409e-02, 8.8042e-01, 8.4315e-02, 2.6122e-03, 1.4579e-05, 1.3564e-08, 2.1258e-12, 6.5284e-17, 3.4271e-22, 3.1571e-28, 5.2334e-35, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36
2.4560e+01, 6.1293e-30, 3.1825e-22, 5.2530e-16, 6.2748e-11, 9.9545e-07, 2.1929e-03, 1.4348e-02, 8.5545e-01, 1.2138e-01, 6.5610e-03, 7.2220e-05, 1.5083e-07, 6.0934e-11, 5.5173e-15, 9.9718e-20, 3.7327e-25, 2.9813e-31, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36
2.7144e+01, 6.3152e-31, 3.7895e-23, 7.6622e-17, 1.1907e-11, 2.5661e-07, 8.0735e-04, 7.9428e-03, 8.0848e-01, 1.6731e-01, 1.5146e-02, 3.1206e-04, 1.3719e-06, 1.3212e-09, 3.2141e-13, 1.7944e-17, 2.4025e-22, 7.9906e-28, 1.8286e-34, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36
3.0000e+01, 7.2535e-32, 5.0113e-24, 1.2297e-17, 2.4346e-12, 7.0060e-08, 3.0646e-04, 4.4293e-03, 7.4132e-01, 2.2049e-01, 3.2254e-02, 1.1883e-03, 1.0396e-05, 2.2296e-08, 1.3447e-11, 2.1100e-15, 9.0454e-20, 1.1034e-24, 1.0253e-30, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36
3.3156e+01, 8.8891e-33, 7.0472e-25, 2.0815e-18, 5.1830e-13, 1.9673e-08, 1.1714e-04, 2.4355e-03, 6.5434e-01, 2.7586e-01, 6.3187e-02, 3.9993e-03, 6.6290e-05, 2.9826e-07, 4.1549e-10, 1.6868e-13, 2.1010e-17, 8.4095e-22, 2.8358e-27, 5.5755e-34, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36
3.6645e+01, 1.1350e-33, 1.0294e-25, 3.6328e-19, 1.1276e-13, 5.5596e-09, 4.4277e-05, 1.2988e-03, 5.4941e-01, 3.2400e-01, 1.1302e-01, 1.1861e-02, 3.5667e-04, 3.1938e-06, 9.6533e-09, 9.4247e-12, 3.1307e-15, 3.7273e-19, 4.1241e-24, 3.0239e-30, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36
4.0500e+01, 1.5076e-34, 1.5600e-26, 6.5336e-20, 2.5029e-14, 1.5614e-09, 1.6358e-05, 6.6512e-04, 4.3231e-01, 3.5212e-01, 1.8248e-01, 3.0767e-02, 1.6140e-03, 2.7430e-05, 1.7012e-07, 3.7412e-10, 3.0705e-13, 9.9630e-17, 3.3032e-21, 8.1852e-27, 7.2927e-33, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36, 1.0000e-36
