  200    /Ne: 8 photon emissivity coefficients/
--------------------------------------------------------------------------------
    1    1    1    1    1    1    1    1    1    1    1
--------------------------------------------------------------------------------
//#01/p00/ 00/p01/ 01/p02/ 02/p03/ 03/p04/ 04/p05/ 05/p06/ 06/p07/ 07/p08/ 08/  
      p09/ 09/p10/ 10/                                                          
--------------------------------------------------------------------------------
  127.368    6  20 /pl=01:ss= 8:pb= 1:sz= 8/type=EXCIT/ispb = t/isel =    1
 1.95E+02 3.08E+02 4.87E+02 7.70E+02 1.22E+03 1.92E+03 3.04E+03 4.81E+03
 7.60E+03 1.20E+04 1.90E+04 3.00E+04
 1.00E-74 1.00E-74 1.00E-74 8.56E-43 1.45E-33 9.21E-28 4.06E-24 7.81E-22
 2.02E-20 1.41E-19 4.21E-19 7.18E-19 8.44E-19 7.74E-19 6.01E-19 4.14E-19
 2.63E-19 1.59E-19 9.18E-20 5.23E-20
 1.00E-74 1.00E-74 1.00E-74 8.74E-43 1.48E-33 9.39E-28 4.15E-24 7.98E-22
 2.06E-20 1.44E-19 4.31E-19 7.36E-19 8.65E-19 7.95E-19 6.17E-19 4.26E-19
 2.71E-19 1.63E-19 9.45E-20 5.39E-20
 1.00E-74 1.00E-74 1.00E-74 7.38E-43 1.25E-33 8.00E-28 3.62E-24 7.16E-22
 1.89E-20 1.35E-19 4.08E-19 7.02E-19 8.31E-19 7.67E-19 5.97E-19 4.13E-19
 2.63E-19 1.59E-19 9.19E-20 5.23E-20
 1.00E-74 1.00E-74 1.00E-74 8.62E-43 1.46E-33 9.19E-28 4.04E-24 7.76E-22
 2.00E-20 1.40E-19 4.18E-19 7.14E-19 8.40E-19 7.72E-19 6.00E-19 4.15E-19
 2.64E-19 1.59E-19 9.23E-20 5.27E-20
 1.00E-74 1.00E-74 1.00E-74 8.63E-43 1.45E-33 9.11E-28 3.99E-24 7.61E-22
 1.96E-20 1.37E-19 4.08E-19 6.96E-19 8.20E-19 7.55E-19 5.87E-19 4.06E-19
 2.59E-19 1.56E-19 9.07E-20 5.18E-20
 1.00E-74 1.00E-74 1.00E-74 9.67E-43 1.62E-33 9.99E-28 4.27E-24 7.94E-22
 2.00E-20 1.37E-19 4.04E-19 6.83E-19 8.01E-19 7.35E-19 5.71E-19 3.96E-19
 2.53E-19 1.53E-19 8.91E-20 5.12E-20
  129.981    6  20 /pl=01:ss= 8:pb= 1:sz= 8/type=EXCIT/ispb = t/isel =    5
 1.00E+10 1.00E+11 1.00E+12 1.00E+13 1.00E+14 1.00E+15
 5.00E+00 7.90E+00 1.25E+01 1.97E+01 3.12E+01 4.93E+01 7.80E+01 1.23E+02
 1.95E+02 3.08E+02 4.87E+02 7.70E+02 1.22E+03 1.92E+03 3.04E+03 4.81E+03
 7.60E+03 1.20E+04 1.90E+04 3.00E+04
 1.00E-74 1.00E-74 1.00E-74 4.15E-39 9.11E-30 7.46E-24 4.24E-20 1.02E-17
 3.21E-16 2.79E-15 1.07E-14 2.44E-14 3.99E-14 5.30E-14 6.10E-14 6.37E-14
 6.20E-14 5.75E-14 5.12E-14 4.47E-14
 1.00E-74 1.00E-74 1.00E-74 4.16E-39 9.14E-30 7.50E-24 4.27E-20 1.03E-17
 3.25E-16 2.82E-15 1.08E-14 2.46E-14 4.04E-14 5.35E-14 6.16E-14 6.43E-14
 6.27E-14 5.80E-14 5.17E-14 4.52E-14
 1.00E-74 1.00E-74 1.00E-74 2.93E-39 6.75E-30 5.85E-24 3.51E-20 8.76E-18
 2.85E-16 2.52E-15 9.75E-15 2.25E-14 3.72E-14 4.96E-14 5.75E-14 6.04E-14
 5.91E-14 5.49E-14 4.91E-14 4.30E-14
 1.00E-74 1.00E-74 1.00E-74 4.16E-39 9.10E-30 7.46E-24 4.23E-20 1.01E-17
 3.20E-16 2.78E-15 1.06E-14 2.43E-14 3.98E-14 5.29E-14 6.09E-14 6.37E-14
 6.21E-14 5.75E-14 5.13E-14 4.48E-14
 1.00E-74 1.00E-74 1.00E-74 4.17E-39 9.11E-30 7.44E-24 4.20E-20 1.00E-17
 3.15E-16 2.73E-15 1.05E-14 2.40E-14 3.94E-14 5.23E-14 6.03E-14 6.31E-14
 6.16E-14 5.71E-14 5.09E-14 4.45E-14
 1.00E-74 1.00E-74 1.00E-74 4.29E-39 9.31E-30 7.51E-24 4.18E-20 9.85E-18
 3.08E-16 2.67E-15 1.02E-14 2.34E-14 3.85E-14 5.13E-14 5.93E-14 6.21E-14
 6.07E-14 5.63E-14 5.03E-14 4.39E-14
